"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000104368",11.6588615004108,-1.1396661353376,0.847256250202755,-1.34512567486504,0.178584653171446,0.350782242092511
"ENSG00000104369",334.491903785206,-0.754699682167118,0.182558737699988,-4.13401019132468,3.56487655772287e-05,0.000328143517173325
"ENSG00000104375",1033.0680066975,0.330952520944157,0.143225210336439,2.31071415546707,0.0208486488371079,0.0709153248020509
"ENSG00000104381",516.015687143733,-0.700802602860244,0.161396697418709,-4.34211241040555,1.41119294301722e-05,0.000145763931625644
"ENSG00000104388",2393.50174078705,-0.195862539154365,0.131912189552173,-1.48479484586904,0.137598177662008,0.292801071556368
"ENSG00000104408",12104.0561576783,-0.267459296511883,0.112834732095526,-2.37036319885486,0.0177706188654936,0.0622559175890706
"ENSG00000104412",1846.15329957995,-0.754914902099788,0.116414816203235,-6.48469779638593,8.89098135657742e-11,2.39763679876326e-09
"ENSG00000104413",2633.80600338033,-0.13952974051919,0.122584118702333,-1.13823668184951,0.255021665419531,0.44866394181129
"ENSG00000104415",4.24020961337604,5.11840900135051,1.90862300028361,2.68172866018587,0.00732428403788817,NA
"ENSG00000104419",15652.3024741876,3.03032106821338,0.11450149642236,26.4653403046845,2.43010779656227e-154,4.86399576080809e-151
"ENSG00000104427",343.34993952763,-0.136000533076141,0.190290114724041,-0.714700988400632,0.474793826877262,0.664047825882531
"ENSG00000104432",1.76014558041713,0.0677773835978204,1.95951848507041,0.0345887952138329,0.972407636278997,NA
"ENSG00000104442",1274.17591107559,-0.127266174472543,0.127221513471448,-1.00035104912586,0.31714065045964,0.518897937617561
"ENSG00000104447",792.710928311143,0.449248140734655,0.144899139238706,3.10041966498204,0.00193246627020138,0.010046593763754
"ENSG00000104450",290.298527656442,-0.0213342900613048,0.189484371575034,-0.112591291218213,0.910354589746051,0.955715809760788
"ENSG00000104472",651.330567802476,0.0981485825877375,0.145381494743556,0.675110561773115,0.499605523870342,0.684975561838827
"ENSG00000104490",17.6602628383553,-0.680945379144387,0.657781044254748,-1.03521587478381,0.300568106700794,0.501754598657039
"ENSG00000104497",202.675161360683,0.0818176534799982,0.21488269821884,0.380754961465877,0.703385081830808,0.836412309485803
"ENSG00000104517",4872.32667135957,0.605619976499692,0.123135475417308,4.918322477314,8.72890279037582e-07,1.1861882779894e-05
"ENSG00000104518",10.3687190724925,-0.733101480419038,0.880209074318979,-0.83287198667685,0.404916930128695,0.603672397528619
"ENSG00000104522",1067.37703344764,-0.467674015428327,0.129354313296965,-3.61544971720166,0.00029982666984596,0.00207220239595432
"ENSG00000104524",335.418919786367,-0.722248724658603,0.197706791182679,-3.65313057957251,0.000259062402538457,0.00183585763938937
"ENSG00000104529",1324.54424886559,-0.525180443595371,0.14710196737828,-3.57017960368159,0.00035673654909043,0.00239606718691835
"ENSG00000104549",990.133922813778,-0.344416244709464,0.143569661576426,-2.39894864226675,0.0164422206249882,0.0583740958491404
"ENSG00000104611",917.605905541035,-0.50465870615336,0.143415961601169,-3.518846162722,0.000433427958003505,0.00284857669040993
"ENSG00000104613",1948.96605420471,-0.0897982061132673,0.117790014772292,-0.76235839079282,0.4458461329369,0.638838071804432
"ENSG00000104626",573.051536670991,-0.0683176702084695,0.192859184445613,-0.354236021503738,0.72316201026762,0.848777720417051
"ENSG00000104635",2088.15437249905,0.308782955843892,0.118127611735642,2.61397781015769,0.00894948487263991,0.0357925257346828
"ENSG00000104643",1603.82786039601,-0.113198360277721,0.132298994583612,-0.855625249715565,0.392205098911324,0.592462424271733
"ENSG00000104660",1435.86198401232,-0.194376104264222,0.127126803382039,-1.52899387928513,0.126265961278985,0.27570363957329
"ENSG00000104671",2456.69495416294,-0.202581475814277,0.120819873686171,-1.67672312206253,0.0935966369956832,0.222139576099275
"ENSG00000104679",435.626531735358,-0.582790851941611,0.196690131879939,-2.96298978688647,0.00304666677636806,0.0147415136474602
"ENSG00000104687",3850.02427218106,-0.171613930232027,0.112047553599851,-1.53161693154767,0.125616991844349,0.274686148468572
"ENSG00000104689",588.971645204832,-0.332675814153541,0.151600422959095,-2.19442536940219,0.0282048437444879,0.0902935943154798
"ENSG00000104691",540.006165799459,-1.55884761452381,0.153884183649277,-10.1300054206782,4.0662689944496e-24,3.52162354163534e-22
"ENSG00000104695",1257.83127131069,-0.156272830501626,0.125164891282784,-1.24853566283664,0.211834956692533,0.395480869505574
"ENSG00000104714",740.009126404355,0.119455852787235,0.140181685578033,0.852150209884151,0.394130727251071,0.594280649594107
"ENSG00000104723",907.27458246412,-0.567564338084274,0.145709655080418,-3.89517316317188,9.8128599920867e-05,0.000799497331060379
"ENSG00000104728",46.1950960163971,0.213102868589776,0.409312044835104,0.520636690952074,0.602619884516868,0.767396762313506
"ENSG00000104731",549.875383001104,-0.500756518809958,0.162352406026656,-3.08438002900764,0.00203976858418558,0.0105074038534513
"ENSG00000104738",4994.28481513117,-0.335557643566624,0.126602010042083,-2.65049222721726,0.00803745767002231,0.0327868574428854
"ENSG00000104755",10.8240663331873,-0.0166200295146033,0.851512582889378,-0.0195182430049451,0.984427684001581,0.992899163253027
"ENSG00000104756",1491.56029740579,0.6895238243411,0.144252279964706,4.77998562317217,1.75307730356437e-06,2.24608353815139e-05
"ENSG00000104760",7.47416297670435,-0.795201324482785,0.994085366889462,-0.799932632517272,0.423749829799921,NA
"ENSG00000104763",5435.242597424,0.569349938647246,0.105448234519665,5.39933116225921,6.68898009078718e-08,1.1453924653559e-06
"ENSG00000104765",16194.9825947463,2.16020018455201,0.117610523792185,18.3674055254531,2.39594463193058e-75,1.23315847427421e-72
"ENSG00000104774",1140.58990672517,0.226599562055329,0.136605000899598,1.65879404533568,0.0971573006708452,0.227919210090455
"ENSG00000104783",0.776933190110038,-1.12136933105473,3.43727582957943,-0.326237807686192,0.744244438390051,NA
"ENSG00000104805",699.96529372238,-0.0188074793847537,0.155625450153612,-0.120850923587302,0.903809114464463,0.952507891415366
"ENSG00000104808",8.55223002097911,0.23399595735697,0.951417921576568,0.245944449910321,0.805725234328933,NA
"ENSG00000104812",1575.48047303347,0.64395007504354,0.125497327790405,5.13118555097055,2.87922905197059e-07,4.27235849606245e-06
"ENSG00000104814",63.8178039841758,0.562575172179187,0.356538138543636,1.57788217125146,0.114592681584851,0.257199465217324
"ENSG00000104823",3022.88281112419,-0.632604191644698,0.138062117916831,-4.58202583872993,4.60492978477202e-06,5.40411759888489e-05
"ENSG00000104824",2782.9282033632,-0.057167324800472,0.10889034582985,-0.524999019562309,0.599583872505034,0.765186060097281
"ENSG00000104825",405.165032347971,0.164558381267501,0.165742597729683,0.992855086873242,0.320780579922603,0.522661122171289
"ENSG00000104833",176.385013504861,0.533556797451012,0.244384424338749,2.18326842594286,0.0290160483041999,0.0921327466846569
"ENSG00000104835",47.3646953234436,-0.189995269416417,0.405158425207397,-0.468940684916424,0.639112034209405,0.793833288578103
"ENSG00000104848",3.28869536900057,1.92228397080724,1.55916051130322,1.23289677802352,0.217614277700107,NA
"ENSG00000104852",3350.95908290958,0.0707394930194119,0.108990110728376,0.649045060571671,0.516309251077542,0.698415172254325
"ENSG00000104853",128.259964425092,0.419263291642468,0.261695925711965,1.60210095171267,0.109133287595883,0.248129123154391
"ENSG00000104856",26.5632570337716,-1.32687859752401,0.547317365964694,-2.42433125648274,0.0153366089190725,0.0552879073580493
"ENSG00000104859",607.109635864588,0.674454868604274,0.146336695179504,4.60892510779305,4.04756086428367e-06,4.80321221404519e-05
"ENSG00000104863",85.6050097728006,1.03529569011969,0.310562524760561,3.33361435323815,0.000857254250075334,0.0050350759898458
"ENSG00000104866",226.03680788814,0.0175375772207451,0.210003376604804,0.0835109297016126,0.933445287105662,0.967329195301236
"ENSG00000104870",4.93400958447725,0.445843046791089,1.22130596164478,0.365054344114275,0.715070840559777,NA
"ENSG00000104872",565.30190744504,0.483098268786013,0.158650352771524,3.04505007613651,0.00232641571386422,0.0117620130983862
"ENSG00000104879",4.7471932536837,0.761502761767268,1.2375880522378,0.615311985591911,0.538348703731764,NA
"ENSG00000104880",568.031030773535,0.010650259507198,0.161130543437053,0.0660970867472967,0.947300530220222,0.973566393849103
"ENSG00000104881",251.626659631591,0.829027016194359,0.210849809593743,3.93183668409137,8.42993290227448e-05,0.000699156589786245
"ENSG00000104883",62.1968064997469,-0.12827835215848,0.375096915040962,-0.341987222540799,0.732360508095916,0.854507558315942
"ENSG00000104884",405.259766428372,-0.30212548566781,0.169248891188228,-1.78509580504019,0.0742457783017337,0.187398549856723
"ENSG00000104885",1575.72328205724,0.896988166591309,0.121126169741443,7.4054035433138,1.30752248084367e-13,5.06531397202536e-12
"ENSG00000104886",359.254912087512,0.142451856402902,0.224571998905421,0.634325993878233,0.525868095912837,0.705991047829322
"ENSG00000104888",9.83519612284135,2.50880990156808,0.93592791150828,2.680558909206,0.00734993264253749,0.0305143320172091
"ENSG00000104889",4.7340147215322,-0.040815777202593,1.22316110159658,-0.0333690935309474,0.973380255720242,NA
"ENSG00000104892",19.3655193757957,0.345474356115298,0.641855507584175,0.53824319030244,0.590409165896475,0.757989478987297
"ENSG00000104894",84.0924536922639,1.33762828600169,0.338061488363736,3.95676032924068,7.59730864939962e-05,0.000638329841465881
"ENSG00000104897",953.748358360966,0.0839219537738034,0.135148109162973,0.620962840646206,0.53462407281107,0.713048256924202
"ENSG00000104899",68.6643944403649,-0.0757019086431369,0.370800223514006,-0.204158206609812,0.838229869762268,0.917200563317591
"ENSG00000104901",16.8897094010931,0.25247484619358,0.662245761358188,0.381240410925068,0.703024865704453,0.836412309485803
"ENSG00000104904",4921.24511226021,-0.30507776111379,0.124069131822115,-2.45893363347781,0.0139350375342322,0.0512088466221256
"ENSG00000104907",497.534812247008,-0.438496978028236,0.159036432163112,-2.75721086083282,0.00582967450232342,0.025207814806734
"ENSG00000104915",461.923781259781,0.0554240971751781,0.177690198158868,0.311914206576689,0.755105725479651,0.868137766809381
"ENSG00000104936",178.782022987683,0.56246017341911,0.234023647633463,2.40343306801224,0.016241939980254,0.0578046770558805
"ENSG00000104946",815.074400671407,0.384175213647564,0.14944556087308,2.57066995769672,0.0101502008095653,0.0397750092198191
"ENSG00000104951",3.33063819072084,-0.0101249559171542,1.44973602732212,-0.00698399965672132,0.994427619801256,NA
"ENSG00000104953",149.388987668465,-0.0127107672466817,0.27036921731758,-0.0470126272982899,0.962503163528627,0.981741237064984
"ENSG00000104957",309.311981537416,-0.0011999811132358,0.199721185850153,-0.0060082815357211,0.995206113768482,0.997774299036218
"ENSG00000104960",579.824912931994,0.263851735406044,0.153832493293243,1.71518857789737,0.0863106583339473,0.209287952514164
"ENSG00000104964",1810.18568408037,0.314235597615753,0.147128910089105,2.1357841733854,0.0326970097296523,0.101293953423864
"ENSG00000104967",0.630975059593916,-1.99814042732639,3.50566063226769,-0.569975430289687,0.568694362581609,NA
"ENSG00000104969",2656.06470965528,-0.0912781143406454,0.126186368269373,-0.723359548202477,0.469459016828844,0.659867289219865
"ENSG00000104973",513.446330734898,0.138284941354026,0.176384150650479,0.783998680403264,0.433040884609389,0.62823536243485
"ENSG00000104976",392.979805562592,-0.175131173133564,0.18483319006954,-0.947509335675451,0.343379301374889,0.544989844490507
"ENSG00000104979",1212.75482730172,-0.323562453950716,0.14287961264281,-2.26458098510948,0.0235384048724,0.0782904035028458
"ENSG00000104980",947.71348719568,-0.709448032131109,0.132212612009878,-5.36596336269421,8.05182859385755e-08,1.35177670353914e-06
"ENSG00000104983",34.3917773642958,-0.147707732138639,0.539417517594743,-0.273828207873683,0.784216645080928,0.885087315612294
"ENSG00000104998",25.2833023433377,-1.61779048471531,0.590881567658801,-2.73792680845562,0.00618278343543604,0.0264301725422981
"ENSG00000105011",441.556441292107,-0.144598673589731,0.168018992531884,-0.860609097880953,0.389453373467243,0.590066666133036
"ENSG00000105048",107.243031656274,1.04861538257148,0.29116704569483,3.60142192626608,0.000316481468335487,0.00216689364142739
"ENSG00000105053",410.152044530374,-0.015361699842385,0.178744031004597,-0.0859424494124224,0.931512166571893,0.966215245501588
"ENSG00000105058",1315.92136218675,0.22910557041323,0.127321795539728,1.79942145366417,0.0719520384534307,0.183407955384194
"ENSG00000105063",1141.88757076908,0.285076780436806,0.133548763415007,2.13462688194964,0.0327914998335082,0.1015133318441
"ENSG00000105072",255.102923423654,0.000185826911381459,0.201776864233949,0.000920952518946888,0.999265186307772,0.999672727029571
"ENSG00000105085",99.7562833460879,-0.0358462493303726,0.288005366057083,-0.124463824480506,0.900948041499253,0.950604932909714
"ENSG00000105088",306.068066371906,0.927048248667435,0.205036798538909,4.52137496914494,6.14392452302497e-06,6.98716264884923e-05
"ENSG00000105122",5.07084613793911,1.22709674529244,1.22041880358543,1.00547184432704,0.314669700419163,NA
"ENSG00000105127",1300.36536148801,1.16146017443278,0.123169862363988,9.42974321916895,4.11094122660992e-21,2.83733698299429e-19
"ENSG00000105135",414.864345267384,-0.0691596175916657,0.397356582505838,-0.174049256100218,0.861826752167899,0.930696427885171
"ENSG00000105136",654.34575109235,0.060282437585193,0.14702875502649,0.410004407466634,0.681802714391688,0.822748800713549
"ENSG00000105137",24.3948899828779,2.37869327656548,0.732288181619036,3.24830215244818,0.00116095915462846,0.00654365400859731
"ENSG00000105146",19.4944322497724,1.87946941805435,0.644791240971102,2.91484948713593,0.00355860119965307,0.0167813198980498
"ENSG00000105171",898.725423262773,-0.324493607866241,0.135022409213072,-2.40325742784055,0.0162497437887742,0.0578046770558805
"ENSG00000105173",564.338849562364,0.141952382883753,0.148922844323113,0.953194142436356,0.340491713701163,0.542174288925373
"ENSG00000105176",3747.09397456651,-0.225055265694925,0.116537214509332,-1.93118796122335,0.0534598122442995,0.147725887063784
"ENSG00000105185",2040.12311585792,-0.671670449287453,0.113605706257228,-5.91229500186059,3.37373600479797e-09,7.23505718933698e-08
"ENSG00000105186",948.766757588507,0.182017999520287,0.131576349998798,1.38336410397423,0.166553251296715,0.334256937261477
"ENSG00000105193",6648.03073901321,-0.584423550719988,0.127361523863199,-4.58869784997018,4.46019455427044e-06,5.25136893468155e-05
"ENSG00000105197",1228.19493751379,-0.19929827751417,0.124161185175314,-1.60515766044568,0.108459112527744,0.24703280478882
"ENSG00000105202",2072.79183226,-0.114726685164194,0.14414007590522,-0.795938842432921,0.426067583215583,0.622278372307889
"ENSG00000105204",511.078420853682,0.605440227143182,0.158015900715637,3.83151457797099,0.000127356826677181,0.000999218587004676
"ENSG00000105219",13.5465806914161,0.789310501303254,0.771199559743501,1.02348411812602,0.30607900527481,0.507645746871755
"ENSG00000105220",11167.7968823563,1.45461664072769,0.112860693293575,12.8886027391655,5.21806485084595e-38,8.17375828027295e-36
"ENSG00000105221",3518.75179108411,0.216032809722241,0.113114746173172,1.90985540816675,0.0561518328594566,0.153028610761006
"ENSG00000105223",1478.52301774304,-0.00806320332338928,0.158759872663546,-0.0507886734104235,0.959493916538781,0.980338284224628
"ENSG00000105227",1.02062289265239,1.68555285192485,2.59943844506767,0.648429607988265,0.516707125517854,NA
"ENSG00000105229",372.30316558623,0.152966693432614,0.171695283910264,0.890919598656897,0.372972305239121,0.573123185752582
"ENSG00000105245",784.322964608047,-0.411072174902217,0.147760347035293,-2.78201955497595,0.0054021784960166,0.0236833398460071
"ENSG00000105248",246.192242325085,-0.336861410485452,0.20990832307287,-1.60480254214841,0.108537266357321,0.247119948159134
"ENSG00000105254",1050.78681995803,-0.554341673738662,0.152074195978564,-3.64520535631699,0.000267178368435266,0.00188226481384156
"ENSG00000105255",45.7219862824673,1.47361439552651,0.492291197832968,2.99337953230375,0.0027590640755887,0.0135501036689354
"ENSG00000105258",58.8566197198471,-0.701239463664639,0.397268435693592,-1.76515272964071,0.0775381006497029,0.193499742835061
"ENSG00000105270",148.533523152612,1.12933575832811,0.249315659650199,4.52974257578775,5.90555958932745e-06,6.75391321188637e-05
"ENSG00000105281",1043.96007826673,-1.20337095889905,0.150363932503544,-8.0030559115012,1.21368796717105e-15,5.59165602061877e-14
"ENSG00000105287",306.99194958392,0.168917674988158,0.187650837451391,0.900170109989062,0.368029730105538,0.568632606408882
"ENSG00000105289",320.200314779498,0.676342012220945,0.182859899482692,3.69868962049256,0.000216715416460254,0.00157989134444153
"ENSG00000105290",1278.07779578089,1.06765914129063,0.165210141972104,6.46243098968405,1.03034138945748e-10,2.73754716662051e-09
"ENSG00000105298",485.987720884343,0.120951178579701,0.157662224166926,0.767153826598584,0.442990061981706,0.636539613499515
"ENSG00000105321",142.037239733492,-0.542087609836198,0.247506046540151,-2.19019946144329,0.0285097742910124,0.0909948749252831
"ENSG00000105323",4485.05539638188,0.182537860726875,0.10390080197586,1.75684746657957,0.0789438119396772,0.196150872866392
"ENSG00000105325",473.085364641603,0.188418941027697,0.162639228222243,1.1585085780795,0.246656553103837,0.438884941486816
"ENSG00000105327",112.183882701311,-0.25548065561467,0.283486279835182,-0.901209948372827,0.367476702480933,0.568025730073212
"ENSG00000105329",99.4663604249701,7.68091729262799,0.778716047933679,9.86356620363647,5.98838612030689e-23,4.83743442023356e-21
"ENSG00000105339",136.372536431803,0.0575852108971887,0.252004164557706,0.228508965311176,0.81925058717316,0.906611099927299
"ENSG00000105341",575.797868974227,0.118982331273573,0.155827207950264,0.763552994619204,0.445133670057748,0.637969443266789
"ENSG00000105355",385.414290520528,-0.0881716896764384,0.181083883716058,-0.486910750239335,0.626321580282572,0.784273387127086
"ENSG00000105357",1251.49302509386,-0.541057563418922,0.155509304766876,-3.47926167009762,0.000502797376299428,0.00322556692900922
"ENSG00000105364",1255.29365883234,-0.534853599008454,0.136721687609193,-3.91198798348135,9.15394676608827e-05,0.000753308346479279
"ENSG00000105372",3609.70295310147,-1.03336204373834,0.521920903544389,-1.97992078248013,0.0477124307594577,0.135630697128116
"ENSG00000105373",1299.23507212417,-0.208543362428148,0.136987846800941,-1.52234937111746,0.127921563479024,0.27817226515103
"ENSG00000105376",10.7845864740724,0.606081271989118,0.834706857508003,0.726100746073369,0.467777011701936,0.65851755948319
"ENSG00000105379",743.314779903355,-0.530267734403109,0.160833715776466,-3.29699361755777,0.000977257219621765,0.00564421659322426
"ENSG00000105383",8.80045144241406,0.295693819594141,0.932631910857282,0.317053079732536,0.751203326449351,0.866453107818619
"ENSG00000105393",136.514420680513,-0.209441041809129,0.27728846865318,-0.755318253320834,0.450058049013046,0.642536103700485
"ENSG00000105397",989.469506886674,-0.0708772459170278,0.132454502624139,-0.535106353599419,0.592576316725323,0.759574130784837
"ENSG00000105401",3936.0131728982,-0.209632431982638,0.126041563381698,-1.66320082326968,0.0962722429126321,0.226758392236945
"ENSG00000105402",693.405244029229,-0.0573077722459545,0.150095606196369,-0.381808459942385,0.70260344320102,0.836097243726208
"ENSG00000105404",65.1311522334529,0.190782600334512,0.384569322880809,0.496094173360889,0.619827969925165,0.780046182075724
"ENSG00000105409",3.61660411295936,1.06972622378674,1.4182272367387,0.754269975978351,0.450687126864692,NA
"ENSG00000105419",57.0370156801495,1.72930265732813,0.384086299524957,4.50238047924896,6.7196545276786e-06,7.54662448014977e-05
"ENSG00000105426",2940.37443798091,0.349166287560777,0.10798548590697,3.23345572442564,0.00122302292150756,0.00685060165050908
"ENSG00000105427",189.88531537846,0.00874635251902008,0.257102354744414,0.0340189514316772,0.972862038389892,0.987053605156604
"ENSG00000105429",1109.30869381813,0.401366125172955,0.129297581525453,3.10420442855649,0.00190791453634806,0.00995054211284714
"ENSG00000105438",2625.40479409669,0.0943345634117044,0.121940464410665,0.773611646204733,0.439160482890618,0.633819556020534
"ENSG00000105443",906.058347066097,0.567126393092558,0.13971455544476,4.05917902603061,4.92455483186753e-05,0.000435070773620705
"ENSG00000105447",389.944464692573,-0.338822115062742,0.192291484016406,-1.7620235071556,0.0780653258741031,0.194477773516262
"ENSG00000105464",19.9728314436223,1.3076720224253,0.620141341872912,2.10866770868065,0.034973273984806,0.106654572128372
"ENSG00000105467",18.3029157846139,-0.0308383608446741,0.701438656484137,-0.0439644444451452,0.964932745671208,0.98302098884994
"ENSG00000105472",198.112248543995,-0.256958471319799,0.252727726205807,-1.01674032832689,0.309276975493839,0.510801818698635
"ENSG00000105479",10.2332987370023,0.504254287007492,0.851363338818048,0.5922903465723,0.553656179045972,0.726936035665754
"ENSG00000105483",327.738317562497,-0.147162660924803,0.188423273187991,-0.781021677603371,0.434789745115725,0.629960787301108
"ENSG00000105486",445.388589349584,-0.204363134300264,0.165549492341539,-1.2344534036906,0.21703399969449,0.402351597251882
"ENSG00000105497",415.763839381985,0.351896036122888,0.170201030063678,2.06753176517928,0.0386840742157145,0.115049515093591
"ENSG00000105499",7.50042402492913,-1.4016669989384,1.00341606662277,-1.39689511217021,0.162445114662382,NA
"ENSG00000105514",838.240065736684,-0.116634156527235,0.136322912588674,-0.855572656954261,0.392234199615004,0.592462424271733
"ENSG00000105516",175.556112251451,0.528906029938169,0.233734678181044,2.2628479182216,0.023645065862695,0.0785436504611079
"ENSG00000105518",331.401072111072,-0.6907512593708,0.482235180733831,-1.43239499515499,0.152030810073345,0.314098235475284
"ENSG00000105519",61.0641688651951,-0.265769451275167,0.387416535610778,-0.686004408294474,0.492710328554286,0.678880515418152
"ENSG00000105520",1832.16420958221,0.423514216077947,0.150757137805532,2.80924818713564,0.00496573489702192,0.0221066520231378
"ENSG00000105523",11.0839695113248,0.0537180214008615,0.834325999948202,0.0643849303559957,0.948663728962869,0.974411473003599
"ENSG00000105538",8.67139600165317,0.206602147274029,0.917130426779252,0.225270191939404,0.821769087110954,NA
"ENSG00000105552",396.044811113243,-0.851027070198703,0.205636580233467,-4.13850040315054,3.49583258546105e-05,0.00032302382808524
"ENSG00000105556",224.545793307568,0.317305698505045,0.221701006075006,1.4312325601161,0.152363574767133,0.314360031594906
"ENSG00000105559",13.3020046715546,0.387241201609952,0.749320543376371,0.516789783802106,0.605302912424701,0.769605429720992
"ENSG00000105568",1688.79400103195,-0.0737588723957334,0.15385455372318,-0.479406495360823,0.631649473536523,0.788369266007547
"ENSG00000105576",3875.24477043973,0.182758681241048,0.10590098259085,1.72575057161782,0.0843922956784069,0.205939151226066
"ENSG00000105605",0,NA,NA,NA,NA,NA
"ENSG00000105607",437.024195755814,-0.270907832309461,0.174572207872916,-1.55183826572598,0.120700927372145,0.266622502229529
"ENSG00000105612",566.574934350981,-0.370878575926005,0.172283610653238,-2.15272117016683,0.031340598680511,0.0980495909396883
"ENSG00000105613",197.786994532149,0.994167161418232,0.234319768797822,4.24277971303406,2.20768116013094e-05,0.000216489757314092
"ENSG00000105617",136.223246122975,-0.560083622396805,0.257631572322364,-2.17397121536018,0.0297072970065091,0.0939568017187897
"ENSG00000105618",602.595346211319,-0.1925230355064,0.159420504247594,-1.20764287137992,0.227184661241821,0.414514786550203
"ENSG00000105619",187.04313554337,-0.404728957884801,0.249412540323342,-1.62272898291363,0.104647352861067,0.240663527950883
"ENSG00000105639",2.75535526487228,0.636464969203533,1.58758180431176,0.400902156647891,0.688492162036508,NA
"ENSG00000105640",4605.20531108553,-0.691003777122904,0.396506417690337,-1.74273037280966,0.0813807235962972,0.200628487048542
"ENSG00000105642",17.0463985597563,2.19526734634472,0.70998653432338,3.09198448170122,0.00198823242759814,0.0103008395026612
"ENSG00000105643",196.119640095318,0.353814852269294,0.233153396358008,1.51751961496632,0.129135544998037,0.279967229220682
"ENSG00000105649",844.137527776165,0.660852132635053,0.149814302602507,4.41114180125013,1.028269480135e-05,0.000109540191692205
"ENSG00000105650",4.17049170793401,1.80488751808564,1.36650579051689,1.3208048810411,0.186566431800058,NA
"ENSG00000105655",141.955670615247,0.542091195267655,0.272435721613212,1.98979484796522,0.0466135392117531,0.133158308810739
"ENSG00000105656",465.086990189673,0.374979296381993,0.158078354522092,2.37211032159112,0.0176868088169021,0.0620226151504136
"ENSG00000105662",656.471090693822,0.0746554804589328,0.158641895298943,0.470591203655584,0.637932690431267,0.792983837845055
"ENSG00000105664",7.11723349978397,1.96800719288165,1.07400228960478,1.83240502551056,0.0668910998884139,NA
"ENSG00000105669",573.529617717073,-0.610455928776808,0.377590035159797,-1.61671620523159,0.105939554254649,0.242921987059985
"ENSG00000105671",485.610691202546,-0.459595229689513,0.185727347661084,-2.47456949920043,0.0133396863612443,0.0495159921927582
"ENSG00000105672",60.6543964377839,-0.974409538987579,0.365211280826428,-2.66807075833641,0.00762881896456068,0.0314331072341254
"ENSG00000105675",8.88886253277989,2.85684658192298,0.993671337077875,2.87504175205879,0.00403974074256623,0.0186471173226862
"ENSG00000105676",292.665457517857,-0.217203379804899,0.210793370076471,-1.0304089721897,0.302818063207962,0.503876278461873
"ENSG00000105677",525.844330407725,-0.679896245880894,0.206832733857916,-3.28717912875411,0.00101196440750412,0.0058259913188812
"ENSG00000105696",180.408093228597,-0.380534512470585,0.686834308057633,-0.554041211987119,0.579550641605344,0.74867764298678
"ENSG00000105698",1535.72526591803,0.0501486076748657,0.12787282172818,0.392175655445117,0.694928430443095,0.831733560670893
"ENSG00000105699",806.050107678188,0.0555802982364885,0.152972861443707,0.363334369978702,0.716355121559993,0.843740009230801
"ENSG00000105700",3919.38920970587,0.165859332912474,0.105822600996646,1.56733373920502,0.117036703025798,0.260945998234231
"ENSG00000105701",2333.27232221637,-0.00356621296507449,0.374791388771748,-0.00951519451063575,0.992408087767698,0.99622397843674
"ENSG00000105705",895.933157215786,-0.0732848621649008,0.135203967432608,-0.542031891197492,0.587796536539044,0.755439507261135
"ENSG00000105707",1753.81443078607,0.444453788509879,0.146547912595904,3.03282237622471,0.00242278161326655,0.0121774520037343
"ENSG00000105708",177.072852437781,-0.0714519445372687,0.263875171186621,-0.270779339397323,0.786560751207703,0.886455541307279
"ENSG00000105711",20.7749595215271,1.32383506796149,0.636769823084057,2.07898524705486,0.0376187064738459,0.112549971503049
"ENSG00000105717",34.5711504508845,-0.557585805230434,0.489269052073738,-1.13963023589401,0.254440383082485,0.44800010368956
"ENSG00000105722",777.158525629161,0.585982822674574,0.14699503128388,3.98641244915899,6.70798639664325e-05,0.000571877269044636
"ENSG00000105723",602.770577739804,0.165466779320605,0.154933931948624,1.06798283138825,0.285528256340208,0.484368208843818
"ENSG00000105726",1394.89522335072,0.253708105228989,0.125869268568447,2.01564772811105,0.0438368251787931,0.127080233146247
"ENSG00000105732",206.726491891802,-0.0572968077994625,0.211116408708452,-0.271399121224104,0.786084077850321,0.886029193992972
"ENSG00000105737",77.6421622227279,-1.41732540481811,0.33019186715564,-4.29242978340843,1.76728447276471e-05,0.000177853980404377
"ENSG00000105738",1064.25157322974,-0.00623131621408073,0.129503598118619,-0.0481169350088108,0.961623049652532,0.981392333592948
"ENSG00000105750",348.517086094722,0.15117738959466,0.195402700873744,0.773670931459339,0.439125414195943,0.633819556020534
"ENSG00000105755",79.206021197156,-0.488277423860414,0.356086773534065,-1.37123156531312,0.170302781206479,0.339474858985671
"ENSG00000105767",185.751310158141,0.551675184907022,0.232472424601851,2.37307795043589,0.0176405405683347,0.061919299107672
"ENSG00000105771",415.490671263335,0.142182289838538,0.165806953455575,0.85751705145848,0.391159195293597,0.591235252896363
"ENSG00000105778",1616.64191785421,0.171146845515086,0.117478532697613,1.45683506241617,0.145161914771244,0.304205064296089
"ENSG00000105784",15.4759525001586,-0.299808084482934,0.708147444868686,-0.42336957741693,0.672025637651209,0.816694989991829
"ENSG00000105792",1188.55323685713,1.43233946546646,0.147129830194768,9.73520776561999,2.13381198668011e-22,1.64972056343586e-20
"ENSG00000105793",1419.06573015157,0.117658060256925,0.129694997577447,0.907190427191811,0.364306105093188,0.565206285173429
"ENSG00000105810",223.978550874618,-0.104253192868439,0.209242485905573,-0.498241035596786,0.618314162364632,0.778902889568985
