"","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000132530",3.88714350413046,5.30397658203092,21.969577164363,13.8940964058662,0,0,0,0
"ENSG00000132535",923.474235338423,808.615338915077,444.214133396511,477.60956395165,284.382131619764,215.634480599203,192.095266777369,220.941428701565
"ENSG00000132541",488.114162875811,529.433298824541,690.702072313754,717.716917465525,1418.11889634389,1233.71202834626,1421.50497415253,1347.85374092311
"ENSG00000132549",692.466849950098,715.072479195623,711.599962787173,616.984718522995,964.371406337245,890.817854278675,744.738572736876,748.314185652536
"ENSG00000132561",1.66591864462734,1.44653906782661,4.28674676377815,9.98638179171631,146.614787857301,109.584736042218,127.078407252721,108.805326697253
"ENSG00000132563",1.11061242975156,0.964359378551076,0.535843345472269,5.21028615219982,121.336376157766,67.1648382194239,135.944342642446,133.231012282351
"ENSG00000132570",305.418418181679,274.842422887057,341.868054411307,350.825934248121,140.295184932417,141.399659409314,135.944342642446,164.318248481566
"ENSG00000132581",332.073116495717,340.901040317805,442.070760014622,554.027094183914,509.359995745622,357.034140008517,401.922404334187,400.803295282738
"ENSG00000132589",1116.16549190032,884.317550131337,1093.6562681089,1586.09794283216,275.534687524927,314.614242185723,260.067438098592,290.887710149799
"ENSG00000132591",763.546045454198,798.971745129567,875.032183156215,969.981605334532,654.710863017946,735.27822892843,854.085109210147,890.427265420377
"ENSG00000132600",382.050675834537,384.779392041879,559.420452673049,646.075482872777,230.033546465765,275.729335848161,387.145845351312,393.031486232934
"ENSG00000132603",604.173161784849,652.389119589803,771.614417480067,633.918148517644,448.691807666739,456.013901595036,635.392036263604,615.083173370186
"ENSG00000132604",884.047494082243,858.762026599733,952.729468249694,935.68055483255,514.415678085529,487.828824962132,449.207393079385,478.521385780776
"ENSG00000132612",608.06030528898,590.187939673259,609.25388380197,762.87273078459,441.108284156879,431.268961198406,727.006701957426,649.50118487646
"ENSG00000132613",637.491534677396,617.672181961964,418.493652813842,390.337270902303,187.060246576556,166.144599805943,254.156814505442,213.169619651761
"ENSG00000132622",17.769798876025,16.8762891246438,20.8978904734185,16.4992394819661,16.4309676046975,10.6049744556985,11.8212471862996,12.2128427925488
"ENSG00000132623",1023.98466023094,1096.47661341257,1429.09420237454,1193.58971936644,625.640689563482,646.903441797609,830.442614837548,818.26046710077
"ENSG00000132635",867.388307635969,791.256870101158,631.759304311805,923.523220477417,385.495778417903,473.6888590212,537.866746976632,547.357408793324
"ENSG00000132639",3.88714350413046,0.964359378551076,1.60753003641681,1.73676205073327,118.808534987813,95.4447701012866,138.89965443902,150.995147253331
"ENSG00000132640",497.554368528699,428.657743765953,400.810822413257,407.704891409636,1610.23482526035,1534.18630459105,1569.27056398127,1538.81819186115
"ENSG00000132646",3726.10470181649,3962.55268646637,4945.29823536357,3961.55423772259,7795.86216813647,6776.57867719135,7051.37394662772,6581.61200674812
"ENSG00000132661",184.361663338759,198.658031981522,197.726194479267,205.806303011893,436.052601816972,378.244088919914,594.017671111556,461.867509245482
"ENSG00000132664",790.756049983111,769.558784083759,775.901164243845,673.86367568451,770.991556835806,788.303101206923,738.827949143726,707.234623532145
"ENSG00000132669",178.253294975126,148.511344296866,208.443061388713,214.055922752876,2684.56732249058,2354.30432916507,1524.94088703265,1596.55163051684
"ENSG00000132670",3079.1729614862,2999.63984698312,3099.85375355707,2972.90244034268,3986.40552501661,4051.10024207683,3466.58073738236,3475.10890369798
"ENSG00000132676",1946.90358935449,1975.97236665116,2694.75618438004,2669.83746248972,1610.23482526035,1604.88613429571,1882.53361441821,1745.32626089879
"ENSG00000132677",17.769798876025,18.805007881746,3.21506007283361,11.7231438424496,0,3.53499148523284,8.86593538972471,4.44103374274502
"ENSG00000132680",2279.53201206508,2216.58003159965,1785.96587045907,1636.46404230343,2123.38658276091,1912.43039351097,1693.39365943742,1858.57262133879
"ENSG00000132688",66.0814395702179,51.111047063207,23.0412638553076,16.4992394819661,3432.8083087968,3301.68204720747,4010.35810795214,3729.35808547013
"ENSG00000132692",4.99775593388202,5.78615627130646,0.535843345472269,5.21028615219982,66.9877910037667,88.3747871308209,121.167783659571,121.018169489802
"ENSG00000132694",1258.32388290852,1246.91667646654,1093.6562681089,1173.18276527033,1598.85953999556,1629.63107469234,1480.61121008403,1527.71560750429
"ENSG00000132698",1005.65955514004,1057.90223827053,1141.8821692014,1319.07077753192,6.31960292488365,10.6049744556985,2.9553117965749,2.22051687137251
"ENSG00000132716",847.397283900441,859.244206289009,691.773759004699,684.718438501592,1043.99840319078,1120.59230081881,936.833839514244,1094.71481758665
"ENSG00000132718",44.4244971900624,35.6812970063898,1.07168669094454,13.8940964058662,27.8062528694881,28.2799318818627,47.2849887451985,34.4180115062739
"ENSG00000132740",330.962504065965,374.171438877818,325.792754047139,341.707933481771,322.299749169066,296.939284759558,455.118016672535,439.662340531757
"ENSG00000132746",723.563997983142,759.915190298248,996.132779232948,1230.93010345721,1.26392058497673,0,0,0
"ENSG00000132749",230.452079173449,229.999711784432,258.812335863106,271.803260939757,103.641487968092,116.654719012684,62.061547728073,68.8360230125478
"ENSG00000132763",847.397283900441,834.653042135957,1075.43759436284,1097.19942555074,702.739845247062,622.158501400979,803.844808668374,982.578715582336
"ENSG00000132768",357.617202380003,357.295149753174,417.95780946837,492.806231895566,514.415678085529,441.873935654105,833.397926634123,837.134860507437
"ENSG00000132773",253.219633983356,272.431524440679,324.721067356195,337.800218867621,187.060246576556,194.424531687806,254.156814505442,247.587631158035
"ENSG00000132780",7124.02343064139,7111.66823712491,7009.90264546822,6363.06196337403,1753.05785136273,1371.57669627034,1273.73938432378,1390.04356147919
"ENSG00000132781",118.835529983417,99.8111956800364,118.421379349371,89.4432456127635,25.2784116995346,10.6049744556985,35.4637415588988,35.5282699419602
"ENSG00000132792",761.880126809571,718.447737020552,584.605089910245,694.270629780625,1619.08226935519,1269.06194319859,1513.11963984635,1365.61787589409
"ENSG00000132793",1137.82243428047,1029.45363660327,358.479198120948,425.940892942335,427.205157722135,501.968790903063,322.128985826665,321.974946349014
"ENSG00000132801",104.952874611523,120.062742629609,99.666862257842,113.323723810346,276.798608109904,321.684225156188,333.950233012964,256.469698643525
"ENSG00000132819",297.644131173418,282.557297915465,274.887636227274,326.511265537855,353.897763793485,395.919046346078,570.375176738956,471.859835166659
"ENSG00000132821",78.2981762974851,58.3437424023401,28.3996973100302,58.6157192122479,314.716225659206,339.359182582352,345.771480199264,324.195463220387
"ENSG00000132823",699.685830743483,658.17527586111,599.608703583469,653.890912101077,2315.50251167737,2039.69008697935,2030.29920424696,2042.87552166271
"ENSG00000132824",5236.53760627861,4925.46552594962,5636.00030767732,5620.16199617287,6863.08877642365,6525.59428173982,4326.57647018566,4810.74980182855
"ENSG00000132825",178.253294975126,166.351992800061,240.593662117049,221.002970955809,540.958010370041,643.368450312376,647.213283449904,646.170409569401
"ENSG00000132837",17.769798876025,11.0901328533374,30.5430706919193,29.9591453751489,1.26392058497673,0,5.91062359314981,3.33077530705877
"ENSG00000132842",821.297891801279,865.994721938867,878.247243229049,791.095114109005,2277.58489412807,2205.83468678529,1598.82368194702,1714.23902469958
"ENSG00000132846",1585.39924347035,1542.97500568172,1025.60416323392,980.402177638932,275.534687524927,342.894174067585,265.978061691741,360.833991598033
"ENSG00000132849",1856.38867632973,1779.24305342674,2026.02368923065,1771.93148226062,388.023619587856,325.219216641421,384.190533554737,341.959598191367
"ENSG00000132854",2.7765310743789,0.482179689275538,10.7168669094454,9.552191279033,0,0,8.86593538972471,0
"ENSG00000132855",5.5530621487578,4.82179689275538,13.3960836368067,8.24961974098304,8.84744409483711,14.1399659409314,5.91062359314981,7.77180904980379
"ENSG00000132872",3159.69236264319,3184.31466797565,1343.35926709898,1200.97095808206,0,0,0,0
"ENSG00000132874",0.55530621487578,1.44653906782661,11.2527102549176,4.34190512683318,0,0,2.9553117965749,2.22051687137251
"ENSG00000132879",514.768861189849,515.45008783555,332.758717538279,379.048317572537,406.982428362507,346.429165552818,428.520210503361,420.787947125091
"ENSG00000132881",34.9842915371742,28.9307813565323,52.5126478562823,36.4720030653987,6.31960292488365,21.209948911397,32.5084297623239,38.8590452490189
"ENSG00000132906",111.616549190032,100.775555058587,134.496679713539,145.019631236228,322.299749169066,364.104122978982,404.877716130762,353.062182548229
"ENSG00000132912",3303.51667229602,3491.46313004417,3394.56759356682,2863.92062165917,2081.67720345668,1986.66521470085,2083.49481658531,2118.37309528938
"ENSG00000132932",3.88714350413046,4.82179689275538,5.89427680019496,11.2889533297663,98.585805628185,98.9797615865195,76.8381067109475,116.577135747057
"ENSG00000132938",3.88714350413046,6.75051564985753,6.43012014566723,7.38123871561641,44.2372204741856,10.6049744556985,41.3743651520487,44.4103374274502
"ENSG00000132950",314.858623834568,260.377032208791,340.260524374891,289.605071959773,506.832154575669,378.244088919914,369.413974571863,330.857013834504
"ENSG00000132952",644.710515470781,617.190002272689,529.413225326601,512.778995478999,1565.99760478617,1283.20190913952,992.984763649168,1227.945829869
"ENSG00000132953",524.209066842737,501.46687684656,703.562312605089,563.145094950263,3901.72284582317,3923.84054860845,3753.24598165013,3959.18158165719
"ENSG00000132963",822.963810445907,851.047151571325,945.763504758554,1081.13437658146,3301.36056795922,3121.3974814606,2875.51837806738,2513.62509839368
"ENSG00000132964",825.740341520286,809.579698293629,720.173456314729,644.338720822044,1052.84584728562,1046.35747962892,859.995732803297,911.522175698416
"ENSG00000132965",0,0.482179689275538,0,0,1006.08078564148,1092.31236893695,647.213283449904,630.626791469793
"ENSG00000132970",492.556612594817,469.160837665099,439.39154328726,359.943935014471,200.9633730113,215.634480599203,212.782449353393,237.595305236859
"ENSG00000133019",138.271247504069,129.70633641512,383.127992012672,396.415938079869,36.6536969643252,28.2799318818627,14.7765589828745,17.7641349709801
"ENSG00000133026",6923.55788707123,6790.05438437813,5874.45059641248,5545.91541850402,698.948083492132,671.648382194239,585.151735721831,507.388105108619
"ENSG00000133027",116.614305123914,104.150812883516,121.636439422205,161.518870718194,295.757416884555,335.82419109712,478.760511045134,417.457171818032
"ENSG00000133028",1306.63552360271,1408.92905206312,2153.01856210758,1964.71206989201,370.328731398182,325.219216641421,381.235221758163,436.331565224698
"ENSG00000133030",2933.12742697387,2908.50788571005,2652.42456008773,2913.41834010506,10955.6636305783,8816.2687641707,7583.3300700112,7541.98555361673
"ENSG00000133056",1038.97792803259,1122.99649632273,912.541217339274,894.432456127635,456.2753311766,413.594003772242,596.972982908131,698.352556046655
"ENSG00000133059",903.483211602895,855.386768774805,829.485498791072,755.491492068973,1172.91830285841,1049.89247111415,1353.53280283131,1194.63807679841
"ENSG00000133065",3282.97034234561,3070.52026130663,1849.73122857027,1931.71359092808,1754.3217719477,1771.03073410165,1267.82876073063,1287.89978539606
"ENSG00000133069",67.1920519999694,61.2368205379933,47.1542144015596,61.6550528010312,206.019055351207,187.35454871734,328.039609419814,256.469698643525
"ENSG00000133083",0.55530621487578,1.92871875710215,2.14337338188908,10.4205723043996,103.641487968092,74.2348211898896,91.614665693822,74.3873151909791
"ENSG00000133101",0,0,0,0.434190512683318,5149.2124631952,4637.90882862548,2913.93743142285,3152.02369891328
"ENSG00000133103",609.726223933607,613.332564758485,707.313216023395,572.697286229296,774.783318590736,611.553526945281,632.436724467029,715.006432581949
"ENSG00000133104",143.824309652827,148.993523986141,141.998486550151,172.807824047961,6243.76768978505,4998.47796011923,4568.9120375048,4915.11409478305
"ENSG00000133106",14.4379615867703,10.6079531640618,39.6524075649479,32.9984789639322,13.903126434744,7.06998297046568,8.86593538972471,16.6538765352938
"ENSG00000133111",168.813089322237,161.04801621803,224.518361752881,228.818400184109,165.573596631952,190.889540202573,168.45277240477,192.074709373722
"ENSG00000133112",31031.6218996884,31823.3773124962,38347.0931753774,35942.2906399251,45698.3126704187,40256.4830338316,28710.8541037252,30385.5528678614
"ENSG00000133114",514.768861189849,503.877775292937,541.737622272464,468.057372672617,473.970219366274,431.268961198406,526.045499790333,564.011285328618
"ENSG00000133116",5.5530621487578,9.16141409623522,6.96596349113949,9.552191279033,6.31960292488365,3.53499148523284,0,1.11025843568626
"ENSG00000133119",709.681342611247,740.145823037951,1019.70988643373,790.226733083639,2324.34995577221,2166.94978044773,2379.0259962428,2611.32784073407
"ENSG00000133121",143.269003437951,157.672758393101,72.8746949842286,58.6157192122479,1640.5689192998,1488.23141528302,1273.73938432378,1128.02257065724
"ENSG00000133124",36.0949039669257,34.7169376278387,13.3960836368067,12.1573343551329,7.58352350986038,7.06998297046568,5.91062359314981,15.5436180996076
"ENSG00000133131",1547.6384208588,1591.19297460928,1752.20773969432,1492.74698260525,647.127339508086,632.763475856678,818.621367651248,830.473309893319
"ENSG00000133134",1437.13248409852,1393.49930200631,1491.25203044932,1804.92996122455,74.5713145136271,91.9097786160538,141.854966235595,153.215664124703
"ENSG00000133135",131.052266710684,137.421211443528,206.299688006823,196.25411173286,88.4744409483711,60.0948552489582,59.1062359314981,91.041191726273
"ENSG00000133136",127.72042942143,136.456852064977,78.2331284389512,74.6807681815307,63.1960292488365,31.8149233670955,29.553117965749,32.1974946349014
"ENSG00000133138",681.916031867459,628.280135126026,397.059918994951,343.444695532505,783.630762685573,689.323339620403,322.128985826665,283.115901099995
"ENSG00000133142",9159.776014376,9023.51070510242,10164.4124202635,9485.32594007977,1057.90152962552,862.537922396812,966.386957479993,1182.42523400586
"ENSG00000133169",47.2010282644413,41.9496329669718,90.5575253848134,259.211736071941,29.0701734544648,17.6749574261642,44.3296769486236,45.5205958631365
"ENSG00000133193",695.243381024477,688.552596285468,704.633999296033,594.406811863462,1899.67263922003,1714.47087033793,1510.16432804978,1405.5871795788
"ENSG00000133195",227.67554809907,224.695735202401,309.717453682971,312.182978619306,1859.22718050077,1873.5454871734,1232.36501917173,1162.44058216351
"ENSG00000133216",334.849647570096,348.615915346214,163.968063714514,164.124013794294,748.240986306224,742.348211898896,496.492381824584,479.631644216462
"ENSG00000133226",4183.67702287413,3815.97006092661,3010.36791486321,2893.44557652163,376.648334323066,360.569131493749,413.743651520486,395.252003104307
"ENSG00000133243",2035.75258373461,2018.4041793074,1627.89208354475,1937.79225810565,1557.15016069133,1933.64034242236,1282.60531971351,1293.45107757449
"ENSG00000133246",6.66367457850937,7.23269533913307,24.1129505462521,10.4205723043996,3.79176175493019,3.53499148523284,5.91062359314981,0
"ENSG00000133247",262.104533421368,257.001774383862,182.722580806044,221.871351981176,251.520196410369,335.82419109712,333.950233012964,310.872361992152
"ENSG00000133250",301.531274677549,275.806782265608,259.88402255405,349.089172197388,74.5713145136271,56.5598637637254,65.0168595246479,104.364292954508
"ENSG00000133256",36.6502101818015,40.9852735884207,4.82259010925042,12.5915248678162,2.52784116995346,0,2.9553117965749,1.11025843568626
"ENSG00000133265",218.235342446182,223.73137582385,268.457516081607,384.258603724736,768.463715665852,968.587666953798,1436.2815331354,1245.70996483998
"ENSG00000133275",2200.12322333784,2320.24866479389,1548.05142506938,1819.2582481431,913.814582938176,929.702760616236,1128.92910629161,899.309332905867
"ENSG00000133302",446.466196760128,476.393533004232,608.182197111025,454.163276266751,668.61398945269,590.343578033884,653.123907043054,651.721701747832
"ENSG00000133313",8624.46082323575,9041.83353329489,8428.81582427879,8760.66197441131,309.660543319299,314.614242185723,585.151735721831,549.577925664697
"ENSG00000133315",272.655351504008,252.179977491106,246.487938917244,286.131547858307,104.905408553069,113.119727527451,121.167783659571,127.679720103919
"ENSG00000133316",340.958015933729,376.582337324195,391.165642194756,463.715467545784,342.522478528694,279.264327333394,567.419864942382,492.954745444697
"ENSG00000133318",4067.06271775022,3985.21513186232,3314.72693509145,3525.19277247586,6568.59528012407,6659.92395817867,4808.29229302737,4554.28010318502
"ENSG00000133321",33.8736791074226,32.3060391814611,102.346078985203,111.586961759613,30.3340940394415,17.6749574261642,56.1509241349232,46.6308542988227
"ENSG00000133392",7.77428700826093,13.9832109889906,6.43012014566723,13.8940964058662,13.903126434744,14.1399659409314,29.553117965749,32.1974946349014
"ENSG00000133393",2015.20625378421,1910.39592890968,2394.1480675701,2020.28845551548,1860.49110108575,1703.86589588223,1731.81271279289,1695.36463129291
"ENSG00000133398",248.221878049474,253.626516558933,230.948481898548,296.552120162706,816.492697894968,770.628143780759,635.392036263604,653.942218619204
"ENSG00000133401",56.0859277024538,52.0754064417581,77.697285093479,62.0892433137145,596.570516109017,526.713731299693,653.123907043054,677.257645768616
"ENSG00000133422",2823.17679642847,2803.39271344798,2450.41161884469,2474.88592229491,443.636125326832,381.779080405146,461.028640265685,564.011285328618
"ENSG00000133424",105.508180826398,112.830047290476,76.6255984025344,79.0226733083639,663.558307112783,622.158501400979,679.721713212228,576.224128121167
"ENSG00000133433",56.0859277024538,57.8615627130646,62.1578280747832,89.8774361254468,15.1670470197208,7.06998297046568,11.8212471862996,11.1025843568626
"ENSG00000133460",308.194949256058,275.324602576332,384.735522049089,401.626224232069,26.5423322845113,17.6749574261642,29.553117965749,41.0795621203915
"ENSG00000133466",299.865356032921,304.255383932865,282.389443063886,264.422022224141,546.013692709948,625.693492886212,428.520210503361,375.267351261954
"ENSG00000133477",454.795789983264,450.355829783353,508.515334853183,566.61861905173,207.282975936184,169.679591291176,227.559008336268,172.09005753137
"ENSG00000133488",0,0,0,0.434190512683318,44.2372204741856,53.0248722784926,67.9721713212228,66.6155061411753
"ENSG00000133561",1.66591864462734,3.8574375142043,12.3243969458622,14.3282869185495,0,0,0,0
"ENSG00000133597",278.763719867642,276.771141644159,372.946968448699,568.789571615147,290.701734544648,279.264327333394,404.877716130762,364.164766905092
"ENSG00000133606",2358.38549457744,2348.69726646115,1973.51104137437,1887.42615863438,2974.00513645025,2835.06317115674,1787.96363692782,1977.37027395722
"ENSG00000133612",1427.69227844563,1472.09459135822,1042.21530694356,1351.20087547049,433.524760647019,438.338944168872,540.822058773207,417.457171818032
"ENSG00000133619",214.903505156927,207.337266388481,81.9840318572571,102.903151505946,157.990073122091,127.259693468382,177.318707794494,142.113079767841
"ENSG00000133627",242.11350968584,257.483954073137,348.834017902447,404.231367308169,97.3218850432083,81.3048041603553,132.989030845871,114.356618875684
"ENSG00000133639",3030.86132079201,3023.7488314469,984.344225632558,897.037599203735,2233.34767365388,2364.90930362077,552.643305959507,531.813790693716
"ENSG00000133640",63.304908495839,55.9328439559624,84.1274052391462,67.7337199785976,107.433249723022,120.189710497916,150.72090162532,133.231012282351
"ENSG00000133641",665.812151636061,734.84184645592,831.628872172961,687.323581577692,884.744409483711,788.303101206923,842.263862023848,794.945039951359
"ENSG00000133657",1918.58297239582,2036.72700749987,2099.97007090582,1612.14937359316,10107.5729180589,9254.60770833957,5555.98617756082,5806.65161863912
"ENSG00000133661",1.11061242975156,0.482179689275538,2.67921672736134,1.73676205073327,20.2227293596277,7.06998297046568,14.7765589828745,12.2128427925488
"ENSG00000133678",404.818230644444,398.280423341594,810.19513835407,828.001307687087,1553.3583989364,2082.10998480214,2157.37761149968,2080.62430847604
"ENSG00000133687",8.32959322313671,10.1257734747863,4.82259010925042,15.1966679439161,624.376768978505,516.108756843994,653.123907043054,627.296016162734
"ENSG00000133703",2155.69872614778,2030.94085122857,1942.96797068245,1675.97537895761,1089.49954424994,1095.84736042218,729.962013754001,691.691005432537
"ENSG00000133704",1714.23028532153,1841.92641303256,2269.29656807506,2054.58950601746,1777.07234247728,1767.49574261642,1725.90208919974,1803.05969955448
"ENSG00000133706",4351.93480598149,4385.42427396102,7240.85112736677,6158.99242241287,4422.45812683358,3959.19046346078,4276.33616964389,4530.96467603561
"ENSG00000133731",820.187279371528,795.596487304638,1157.95746956557,1088.08142478439,1238.6421732772,1180.68715606777,984.118828259443,1267.9151335537
"ENSG00000133739",763.546045454198,770.040963773034,1229.22463451338,950.443032263783,985.85805628185,947.3777180424,1170.30347144366,1197.96885210547
"ENSG00000133740",312.637398975064,311.005899582722,241.665348807993,244.015068128025,652.183021847993,487.828824962132,650.168595246479,641.729375826656
"ENSG00000133773",2900.3643602962,2738.78063508506,2266.6173513477,1937.35806759296,465.122775271437,413.594003772242,484.671134638284,583.99593717097
"ENSG00000133789",297.644131173418,280.628579158363,305.430706919193,288.302500421723,944.148676977618,781.233118236457,641.302659856754,669.485836718812
"ENSG00000133794",525.874985487364,474.946993936405,263.099082626884,230.989352747525,1530.60782840682,1417.53158557837,644.257971653329,627.296016162734
"ENSG00000133805",26.6546983140375,13.5010312997151,4.28674676377815,5.21028615219982,2186.58261200974,2453.28409075159,1046.18037598752,1024.76853613841
"ENSG00000133812",1100.6169178838,1067.06365236677,924.329770939664,719.019489003575,1679.75045743407,1816.98562340968,1589.9577465573,1638.74145107291
"ENSG00000133816",695.798687239353,676.980283742855,864.315316246769,1041.1888494146,7104.4976081542,7133.61281719987,6723.33433720791,6398.41936485989
"ENSG00000133818",602.507243140222,530.397658203092,583.533403219301,583.986239559063,1567.26152537115,1269.06194319859,889.548850769046,972.58638966116
"ENSG00000133835",8646.1177656159,9004.2235175314,8164.64505496096,7560.12520684193,2057.66271234212,1855.87052974724,1953.46109753601,1942.95226245095
"ENSG00000133858",1170.58550095815,1153.85599643636,1095.26379814532,958.258461492083,1123.62540004431,1095.84736042218,747.693884533451,818.26046710077
"ENSG00000133863",19.4357175206523,25.5555235316035,28.9355406555025,22.1437161468492,386.75969900288,296.939284759558,416.698963317061,404.134070589797
"ENSG00000133872",5188.78127179929,5206.57628479726,5276.44942286543,4524.69933267286,3756.37197855084,3743.55598286158,3141.49643975912,3029.89527098779
"ENSG00000133874",202.68676842966,215.05214141689,69.6596349113949,77.2859112576306,219.922181785951,261.58936990723,118.212471862996,108.805326697253
"ENSG00000133884",915.144642115286,902.158198634532,832.700558863906,877.933216645669,1055.37368845557,1357.43673032941,1081.64411754641,1152.44825624233
"ENSG00000133895",1578.73556889184,1503.9184508504,1322.99721997103,1560.48070258384,800.06173029027,767.093152295526,1087.55474113956,1089.16352540822
"ENSG00000133935",702.462361817862,669.747588403722,938.797541267415,1206.18124423426,530.846645690227,611.553526945281,679.721713212228,615.083173370186
"ENSG00000133937",72.7451141487272,54.9684845774113,78.7689717844235,82.0620068971471,17.6948881896742,10.6049744556985,35.4637415588988,35.5282699419602
"ENSG00000133943",383.161288264289,385.74375142043,442.606603360094,523.199567783398,58.1403469089296,42.4198978227941,67.9721713212228,67.7257645768616
"ENSG00000133958",3.33183728925468,1.44653906782661,3.75090341830588,7.81542922829972,34.1258557943717,17.6749574261642,44.3296769486236,47.741112734509
"ENSG00000133961",1575.95903781747,1481.73818514373,1478.92763350346,1353.80601854659,2388.80990560602,2414.39918441403,1548.58338140525,1576.56697867448
"ENSG00000133962",10.5508180826398,6.75051564985753,8.5734935275563,7.81542922829972,2.52784116995346,3.53499148523284,0,4.44103374274502
"ENSG00000133983",21.1016361652797,26.0377032208791,34.8298174556975,37.7745746034487,198.435531841347,258.054378421997,189.139954980794,198.73625998784
"ENSG00000133985",359.28312102463,321.613852746784,286.140346482191,268.329736838291,108.697170307999,152.004633865012,82.7487303040973,117.687394182743
"ENSG00000133997",316.524542479195,332.703985600121,327.936127429028,330.853170664688,2108.21953574119,2149.27482302157,1855.93580824904,1858.57262133879
"ENSG00000134001",4803.95406489038,5046.49262795778,5158.56388686153,4466.95199448598,10338.8703851097,9441.96225705691,9309.23215921095,9127.43459977671
"ENSG00000134007",0.55530621487578,1.44653906782661,2.14337338188908,1.30257153804995,18.958808774651,7.06998297046568,5.91062359314981,14.4333596639213
"ENSG00000134013",28.3206169586648,26.5198829101546,42.8674676377815,35.6036220400321,5257.9096335032,4666.18876050735,2887.33962525368,2979.93364138191
"ENSG00000134014",977.338938181374,1008.23773027515,1027.21169327034,921.352267914001,722.96257460669,600.948552489582,792.023561482074,813.819433358025
"ENSG00000134020",16.6591864462734,16.3941094353683,35.901504146642,32.9984789639322,0,0,0,1.11025843568626
"ENSG00000134030",419.81149844609,401.173501477248,232.556011934965,271.369070427074,140.295184932417,173.214582776409,168.45277240477,146.554113510586
"ENSG00000134042",1.66591864462734,6.75051564985753,16.0753003641681,7.38123871561641,0,3.53499148523284,0,0
"ENSG00000134046",3247.43074459356,3461.56798930909,3156.11730483166,2560.85564380621,3173.70458887657,2824.45819670104,1722.94677740317,2024.00112825604
"ENSG00000134049",409.26068036345,410.817095262758,625.329184166138,562.71090443758,513.151757500553,537.318705755391,508.313629010883,433.00078991764
"ENSG00000134056",121.05675484292,127.295437968742,158.609630259792,131.993915855729,187.060246576556,102.514753071752,168.45277240477,196.515743116467
"ENSG00000134057",1940.23991477598,1963.91787441927,2562.93872139386,2169.21580136586,3781.65039025038,3524.38651077714,3714.82692829465,3576.14242134543
"ENSG00000134058",644.155209255905,655.764377414732,850.919232609963,795.437019235839,767.199795080875,668.113390709006,647.213283449904,611.752398063127
"ENSG00000134070",52.1987841983234,48.7001486168294,82.5198752027294,57.7473381868813,133.975582007533,137.864667924081,165.497460608195,159.877214738821
"ENSG00000134072",86.072463305746,71.8447737020552,56.7993946200605,77.2859112576306,106.169329138045,95.4447701012866,97.5252892869718,147.664371946272
"ENSG00000134077",1475.44861292495,1466.79061477619,1410.87552862848,1261.75762985772,1224.73904684245,1205.4320964644,1253.05220174776,1265.69461668233
"ENSG00000134086",959.569139305349,888.657167334817,832.700558863906,1027.29475300873,157.990073122091,169.679591291176,177.318707794494,180.97212501686
"ENSG00000134107",2724.88759639546,2319.28430541534,450.108410196706,493.240422408249,14260.8159602925,15546.892552054,2048.03107502641,2005.12673484938
"ENSG00000134108",1554.85740165219,1607.58708404464,1752.74358303979,1419.36878596177,1967.92435080877,1873.5454871734,1294.42656689981,1267.9151335537
"ENSG00000134109",1396.03982419771,1334.19120022541,1002.56289937861,836.25092742807,3374.66796188787,2898.69301789093,1829.33800207987,1709.79799095683
"ENSG00000134121",0,0,0.535843345472269,0,27.8062528694881,10.6049744556985,35.4637415588988,28.8667193278426
"ENSG00000134138",1.11061242975156,0.964359378551076,1.07168669094454,1.30257153804995,591.51483376911,604.483543974815,413.743651520486,426.339239303522
"ENSG00000134146",218.790648661058,209.748164834859,299.536430118998,274.84259452854,182.004564236649,215.634480599203,183.229331387644,158.766956303135
"ENSG00000134152",310.971480330437,324.989110571713,312.932513755805,265.724593762191,655.974783602923,661.043407738541,585.151735721831,625.075499291362
"ENSG00000134153",1307.19082981759,1353.47838779644,1540.0137748873,1644.27947153173,596.570516109017,569.133629122487,472.849887451985,486.29319483058
"ENSG00000134183",23.3228610247828,21.2159063281237,33.7581307647529,26.9198117863657,25.2784116995346,24.7449403966299,26.5978061691741,33.3077530705877
"ENSG00000134186",4605.15443996485,4674.73208752634,4317.82567781554,3643.7267824384,461.331013516507,434.803952683639,449.207393079385,486.29319483058
"ENSG00000134193",7.77428700826093,7.71487502840861,18.2186737460571,12.1573343551329,0,0,0,0
"ENSG00000134198",2.22122485950312,0.964359378551076,1.60753003641681,3.03933358878323,204.75513476623,180.284565746875,242.335567319142,235.374788365486
"ENSG00000134202",2362.82794429645,2350.14380552897,1303.70685953403,1509.6804125999,2294.01586173277,2198.76470381483,1790.91894872439,1677.60049632193
"ENSG00000134215",26.0993920991617,26.5198829101546,28.3996973100302,35.6036220400321,582.667389674273,477.223850506433,384.190533554737,388.590452490189
"ENSG00000134222",721.898079338515,661.068353996763,610.861413838386,570.092143153197,1083.17994132506,1049.89247111415,1158.48222425736,1195.7483352341
"ENSG00000134240",174.366151470995,206.855086699206,1915.10411671789,1827.0736773714,1.26392058497673,0,0,3.33077530705877
